"_id","first_name","last_name","GP","Min_per","stops","oreb","dreb","treb","ast","stl","blk","pts"
"65d5e160016cc2be02003746","Max","Agbonkpolo","24","14","30.5919","0.3333","0.7917","1.125","0.2917","0.1667","0.125","2.5417"
"65d5e15c016cc2be02ff73ec","Tunde","Agboola","17","4.8","11.1151","0.1765","0.1765","0.3529","0.0588","0.1765","0","0.6471"
"65d5e160016cc2be0200299d","Tajuan","Agee","33","68.8","211.524","1.8182","6.2121","8.0303","1.1515","1","0.697","13.2121"
"65d5e160016cc2be02003b3f","Ralph","Agee","30","39.9","94.5028","1.3226","2.4194","3.7419","0.5161","0.4194","0.5161","5.1613"
"65d5e15e016cc2be02ffca4f","Obij","Aget","28","12.8","29.2861","0.4643","0.8571","1.3214","0.0714","0.0357","0.1786","1.25"
"65d5e15c016cc2be02ff6ba4","Noruwa","Agho","28","68.7","141.088","0.7143","2.5714","3.2857","1.6786","1.3214","0.2143","9.0714"
"65d5e15d016cc2be02ff93fc","Patrick","Agho","1","0.4","0.361844","0","0","0","0","0","0","0"
"65d5e160016cc2be020025ae","Christian","Agnew","26","60.1","123.852","0.7241","2.3448","3.069","1.069","1.1379","0.1379","11.2759"
"65d5e160016cc2be0200382a","Darrious","Agnew","20","18.8","44.0654","0.6818","1.4091","2.0909","0.4545","0.5","0","4.6818"
"65d5e160016cc2be02001711","Gabe","Agorioge","12","0.8","1.27025","0.0769","0","0.0769","0.0769","0","0","0.4615"
"65d5e160016cc2be0200247b","Pietro","Agostini","11","3.7","9.33355","0.1538","0.4615","0.6154","0","0.3077","0","1"
"65d5e15f016cc2be020000b0","Jashaun","Agosto","30","81","147.783","0.1935","1.871","2.0645","3.2258","0.6129","0.1935","11.2258"
"65d5e15c016cc2be02ff70ca","Denis","Agre","14","20.6","41.6783","1.5714","2.0714","3.6429","0.5714","0.2857","0.5","3.2143"
"65d5e160016cc2be02003b1f","Sydney","Agudah","3","0.2","0.553997","0","0.3333","0.3333","0","0","0","1"
"65d5e160016cc2be02003c35","Ajang","Aguek","23","10","17.5796","0.24","0.6","0.84","0.16","0.08","0.08","1.72"
"65d5e160016cc2be02003768","Isaac","Aguiar","22","14.5","26.5433","0.5417","0.875","1.4167","0.375","0.125","0.1667","0.6667"
"65d5e15c016cc2be02ff66df","Japeth","Aguilar","14","5.4","13.9405","0.3571","0.5","0.8571","0","0.1429","0.3571","1.5"
"65d5e15d016cc2be02ffa3d7","Pete","Aguilar","8","1","4.12819","0.125","0.5","0.625","0","0.125","0","0.75"
"65d5e15e016cc2be02ffc75a","Gabriel","Aguirre","27","18.4","42.6416","0.5556","1.1481","1.7037","0.2222","0.2222","0.1111","2.4815"
"65d5e160016cc2be0200388d","Nico","Aguirre","16","13","20.4118","0.0556","0.2778","0.3333","0.6667","0.3333","0","2.2778"
"65d5e160016cc2be020026e7","Franklin","Agunanne","32","15.6","48.28","0.2424","1.5758","1.8182","0.0606","0.1818","0.4545","1.8788"
"65d5e15e016cc2be02ffc9fe","Devon","Agusi","27","68.6","118.111","0.9259","2.1852","3.1111","2.3704","1.0741","0.037","11.8889"
"65d5e15e016cc2be02ffdeae","Jefkin","Agyeman-Budu","26","24.4","40.1673","0.4444","0.5185","0.963","0.2593","0.4074","0.037","1.3704"
"65d5e160016cc2be020029e5","Jamie","Ahale","30","37.9","67.3483","0.4375","1.1562","1.5938","0.4688","0.3125","0.0938","3.5"
"65d5e15d016cc2be02ff9380","Maverick","Ahanmisi","29","24.7","39.9981","0.2069","0.6552","0.8621","1.1379","0.2414","0","2.1379"
"65d5e15e016cc2be02ffdda5","Bobby","Ahearn","29","49.2","101.421","1.7742","2.2903","4.0645","0.3548","0.5484","0.2903","4.6774"
"65d5e15c016cc2be02ff6d7a","Kwadzo","Ahelegbe","33","75.3","142.738","0.3636","2.3636","2.7273","3.1212","0.4242","0.0606","11.6364"
"65d5e160016cc2be02003b36","Akrum","Ahemed","9","7","14.3161","0.3333","0.5556","0.8889","0.7778","0.3333","0","3"
"65d5e15d016cc2be02ffb878","David","Ahern","10","2.7","3.81164","0","0","0","0.3","0.1","0","0.6"
"65d5e15f016cc2be0200157a","Hampus","Ahlin","8","4.6","9.62283","0.1","0.7","0.8","0.1","0.2","0","1.5"
"65d5e15f016cc2be02ffee04","Khalil","Ahmad","28","67.4","136.593","0.75","3.2857","4.0357","1.4286","0.7857","0.2143","14.1786"
"65d5e15f016cc2be02fff0ab","Esa","Ahmad","34","43.8","118.864","1.0882","1.5882","2.6765","1.4706","0.8235","0.5588","4.8529"
"65d5e15d016cc2be02ff95b1","Abdul","Ahmed","1","0.2","0.185609","0","0","0","1","0","0","0"
"65d5e15e016cc2be02ffcaf6","Aly","Ahmed","24","45.4","108.68","2.4167","4.2083","6.625","0.5","0.5","0.8333","8.875"
"65d5e15e016cc2be02ffd8bd","Muhammed","Ahmed","26","22.5","49.2282","1.1071","1.3571","2.4643","0.0714","0.3214","0.4286","3.8571"
"65d5e15f016cc2be0200006e","Bashir","Ahmed","33","67.3","158.43","1.7879","3.6667","5.4545","1.2121","0.5455","0.5758","13.3939"
"65d5e160016cc2be020015a0","Mo","Ahmed","16","7.8","18.3647","0.4444","1.0556","1.5","0","0.2222","0.3333","1.8333"
"65d5e160016cc2be0200174a","Emir","Ahmedic","14","7.3","14.6169","0.5","0.6667","1.1667","0.1111","0.1667","0.1111","2.2222"
"65d5e15e016cc2be02ffdadf","Herve","Aholode","7","1.8","3.96709","0.7273","0.6364","1.3636","0.0909","0.2727","0.1818","1.3636"
"65d5e15f016cc2be02ffed73","Kyle","Ahrens","26","6.1","14.6065","0.3077","0.3077","0.6154","0.2692","0.0769","0.0769","1.1923"
"65d5e160016cc2be0200260f","Justin","Ahrens","25","17.1","46.724","0.16","1.6","1.76","0.32","0.24","0.2","3.16"
"65d5e15f016cc2be02000393","Fiifi","Aidoo","26","35.2","79.0096","0.75","1.3214","2.0714","0.8214","0.75","0.25","4.5714"
"65d5e15c016cc2be02ff6f0e","Francis","Aihe","12","2","5.37266","0.25","0.4167","0.6667","0","0","0.0833","0.4167"
"65d5e15d016cc2be02ff910b","","","33","68.2","170.105","1.1818","3.1515","4.3333","0.6061","0.3636","3.5455","7.4242"
"65d5e15f016cc2be02ffffb9","Bryce","Aiken","25","68.1","103.25","0.4231","1.8077","2.2308","2.8462","0.8077","0","14.5"
"65d5e160016cc2be0200237e","","","28","36.8","109.263","1.6207","3.4138","5.0345","0.5172","0.5862","0.6897","6.6897"
"65d5e160016cc2be0200362b","","","6","0.5","1.95376","0.1667","0.1667","0.3333","0.1667","0.1667","0","0.3333"
"65d5e15d016cc2be02ffa4c2","Walt","Aikens","12","3.3","5.60351","0.0833","0.1667","0.25","0","0.0833","0","0.4167"
"65d5e15e016cc2be02ffc9d1","Tyler","Ailshie","1","0.1","0.0912502","0","0","0","0","0","0","0"
"65d5e160016cc2be0200279b","Fardaws","Aimaq","27","35.1","79.0382","2.2414","3.0345","5.2759","0.2414","0.2069","0.7586","5.0345"
"65d5e15d016cc2be02ffb56d","Babajidne","Aina","17","2.5","3.46228","0.1176","0","0.1176","0","0.0588","0","0.1176"
"65d5e15f016cc2be02fff1f7","Cooper","Ainge","2","0.3","0.469814","0","0","0","0","0","0","0"
"65d5e15f016cc2be020013d8","Crew","Ainge","15","7.5","17.3763","0.1875","0.3125","0.5","0.4375","0.375","0","0.5"
"65d5e15d016cc2be02ff94bc","Ben","Aird","26","67.2","164.949","2.2692","5.4615","7.7308","1.3077","0.8462","1.1923","12.1154"
"65d5e15e016cc2be02ffd9ec","Jaylin","Airington","30","68.6","125.76","1.3939","2.2424","3.6364","1.7879","0.6667","0.2121","7.6667"
"65d5e15f016cc2be0200021e","Omotayo","Aiyegbusi","6","0.6","0.722173","0","0","0","0.1667","0","0","0"
"65d5e160016cc2be02001d88","Temi","Aiyegbusi","11","1.7","2.7651","0.0909","0.0909","0.1818","0","0","0","0.1818"
"65d5e15e016cc2be02ffdd57","Kanu","Aja","27","17.3","31.1157","0.8966","0.7241","1.6207","0.1379","0.1724","0.069","2.069"
"65d5e15c016cc2be02ff80a7","Jerard","Ajami","32","59.6","128.68","0.8438","2.5312","3.375","1.1562","0.6875","0.1562","3.4688"
"65d5e15f016cc2be020013f2","Bul","Ajang","21","13","25.1507","0.7143","0.7619","1.4762","0.2857","0.0476","0.1429","0.8095"
"65d5e15c016cc2be02ff669b","Mobolaji","Ajayi","18","24.7","51.631","2.3889","2.2778","4.6667","0.3889","0.2222","0.2778","3.6667"
"65d5e15c016cc2be02ff71ac","Junior","Ajayi","16","9.3","18.3485","0.3125","0.6875","1","0.1875","0.25","0.1875","1.0625"
"65d5e15e016cc2be02ffcdc4","Olalekan","Ajayi","24","18.7","52.6206","0.9583","1.6667","2.625","0.0833","0.375","0.2917","0.375"
"65d5e15f016cc2be02fffd28","Josh","Ajayi","29","59.1","144.055","1.3548","4.0645","5.4194","0.871","0.7742","0.3226","10.6129"
"65d5e15c016cc2be02ff8408","Nigel","Ajere","10","12","32.7812","0.9","2.7","3.6","0.4","0.7","0.5","5.2"
"65d5e160016cc2be020016f8","Joe","Ajike","7","0.9","2.21129","0.1429","0.4286","0.5714","0","0","0","0.8571"
"65d5e15d016cc2be02ffbaf9","Chier","Ajou","7","2.3","3.80249","0.1429","0.4286","0.5714","0.2857","0","0","1.1429"
"65d5e15e016cc2be02ffce2e","Austin","Ajukwa","25","12.8","34.0656","0.24","0.76","1","0.24","0.36","0.12","2.28"
"65d5e15e016cc2be02ffda14","Alexander","Aka Gorski","19","10.4","17.3018","0.4","0.25","0.65","0.1","0.15","0","2.1"
"65d5e160016cc2be020034f5","Jude","Akabueze","5","1.7","2.78059","0.1429","0.4286","0.5714","0","0","0","1.7143"
"65d5e15d016cc2be02ffa6ad","O'Karo","Akamune","28","18.9","60.0329","1.2857","1.4643","2.75","0.2143","0.3929","0.4643","2.2857"
"65d5e160016cc2be020047fd","Dexter","Akanno","12","5.8","8.33284","0.1667","0.4167","0.5833","0.0833","0","0","0.6667"
"65d5e15f016cc2be0200154e","Ameka","Akaya","6","1.1","2.80177","0.4286","0.1429","0.5714","0.4286","0.1429","0.1429","0.7143"
"65d5e15e016cc2be02ffd921","Gary","Akbar","31","30.4","73.5856","1.0625","1.5625","2.625","0.8438","0.4062","0.25","2.625"
"65d5e160016cc2be020032c2","Madut","Akec","18","11.2","27.9228","0.6111","1.5","2.1111","0.3333","0.1667","0.1667","2.1111"
"65d5e15f016cc2be02ffefac","Nicola","Akele","32","33.5","71.6622","0.8438","1.375","2.2188","0.375","0.3125","0.2812","2.7812"
"65d5e15f016cc2be020011fb","Nana","Akenten","7","1.6","2.07908","0.1429","0.1429","0.2857","0","0","0","1"
"65d5e15d016cc2be02ffb9fc","Glenn","Akerland","3","0.3","0.37168","0","0","0","0","0","0","0"
"65d5e15d016cc2be02ffa20a","Austin","Akers","27","37.5","50.092","0.1481","0.6667","0.8148","2.037","0.1852","0.037","1.1111"
"65d5e15e016cc2be02ffc8bf","Tyler","Akers","15","1.6","2.64669","0","0.2","0.2","0.0667","0","0","0.4667"
"65d5e15d016cc2be02ff9364","Osekalome","Akhile","1","0.1","0.100956","0","0","0","1","0","0","0"
"65d5e161016cc2be02004f29","Bradley","Akhile","14","28.4","33.1027","0.8235","1.3529","2.1765","0.2941","0.2941","0.2353","4.4118"
"65d5e15e016cc2be02ffdf2f","Samson","Akilo","8","1.3","2.86317","0.25","0.25","0.5","0","0","0","0.5"
"65d5e15f016cc2be020013ad","Daniel","Akin","33","43.8","100.199","1.3333","2.0278","3.3611","0.3333","0.3333","0.2222","3.5"
"65d5e15d016cc2be02ffa68e","Wale","Akinbobola","2","0.3","0.250191","0","0","0","0","0","0","0"
"65d5e160016cc2be02003aa5","Babatunde","Akingbola","13","2.3","6.53306","0.0769","0.2308","0.3077","0.1538","0","0.3846","0.1538"
"65d5e160016cc2be020025ec","James","Akinjo","33","77","177.153","0.2121","2.697","2.9091","5.2424","1.1212","0.0303","13.3939"
"65d5e15e016cc2be02ffcaa8","Bryan","Akinkugbe","29","31.2","72.522","1.5172","1.3793","2.8966","0.2414","0.1379","1.1724","4.069"
"65d5e15c016cc2be02ff720e","Femi","Akinpetide","26","13.9","20.247","0.4231","0.4615","0.8846","0.0769","0","0.0385","1.2308"
"65d5e15e016cc2be02ffdc69","","","4","0.4","1.26164","0.25","0.5","0.75","0","0","0","0"
"65d5e15f016cc2be02ffee3c","Doyin","Akintobi-Adeyeye","6","0.5","1.02105","0.1667","0.1667","0.3333","0","0","0","0"
"65d5e15f016cc2be02ffebf9","Abiola","Akintola","1","0.2","0.181539","0","0","0","0","0","0","0"
"65d5e160016cc2be020015af","Ayo","Akinwole","29","36.7","74.5352","0.3226","1.4516","1.7742","1.4194","0.7419","0.0323","3.3548"
"65d5e161016cc2be02004fab","Kaodirichi","Akobundu-Ehiog","16","39.2","77.1947","2.2778","3.5","5.7778","0.1111","0.1667","3.2222","3.3889"
"65d5e15b016cc2be02ff620b","Josh","Akognon","31","89.4","169.646","0.5806","2.6774","3.2581","1.6129","1.0323","0.0323","23.8387"
"65d5e15e016cc2be02ffe025","Jamar","Akoh","28","33.2","68.9269","0.8","1.7","2.5","0.4","0.4333","0.2","2.6"
"65d5e160016cc2be0200372f","Akok","Akok","25","54.7","146.028","1.32","4.2","5.52","0.44","0.36","2.64","5.8"
"65d5e15c016cc2be02ff7242","Teeng","Akol","6","1.2","3.33109","0.5","0","0.5","0.1667","0.1667","0.1667","0.3333"
"65d5e15d016cc2be02ffa313","Tola","Akomolafe","13","24.3","46.0421","1.2308","2.3077","3.5385","0.4615","0.6154","0.4615","3.3846"
"65d5e15e016cc2be02ffdb69","Devaughn","Akoon-Purcell","28","53.4","134.621","1.7857","3.8571","5.6429","1.3214","1","0.1786","12.75"
"65d5e15f016cc2be02ffe8bd","DeVaughn","Akoon-Purcell","31","70","160.616","1.6129","3.3226","4.9355","1.7742","0.9677","0.4194","13.9677"
"65d5e15f016cc2be02001222","Emmanuel","Akot","31","22.6","48.8689","0.3548","0.7419","1.0968","0.8387","0.1935","0.0968","1.8065"
"65d5e161016cc2be02004b06","Bol","Akot","13","16.3","23.4377","0.3077","0.9231","1.2308","1.4615","0.2308","0","1.3846"
"65d5e15c016cc2be02ff6746","Benson","Akpan","28","22.6","53.713","1.2143","1.6786","2.8929","0.2143","0.0714","0.5","4.3571"
"65d5e15d016cc2be02ff9432","Raphael","Akpejiori","20","6.8","23.3881","0.65","0.9","1.55","0","0.1","0.6","1.55"
"65d5e15b016cc2be02ff6538","George","Akpele","24","18.9","39.814","0.4583","1.0833","1.5417","0","0.2083","0.4583","1.25"
"65d5e160016cc2be02003749","Jonathan","Aku","30","20.7","51.144","1","1.3","2.3","0.2333","0.2","0.3","0.9667"
"65d5e160016cc2be020015e6","Michael","Akuchie","27","18.5","36.7999","0.7931","1.2414","2.0345","0.1379","0.2069","0.2759","3.5172"
"65d5e15c016cc2be02ff8473","Eso","Akunne","6","2.5","4.02593","0","0.5","0.5","0","0","0","0.5"
"65d5e160016cc2be0200436d","Ogheneyole","Akuwovo","12","20.1","24.4486","1.75","1.0833","2.8333","0","0.3333","0.25","3.9167"
"65d5e15d016cc2be02ffa35d","Jordan","Akwenuke","26","20","44.3658","0.7308","1.2308","1.9615","0.1538","0.3846","0.1154","0.9615"
"65d5e160016cc2be0200267f","Theo","Akwuba","28","38.4","96.2338","1.1667","2.8667","4.0333","0.2333","0.2667","1.5333","3.4"
"65d5e15f016cc2be02ffecd4","Thomas","Akyazili","32","38.3","91.9219","0.0938","1.4688","1.5625","1.5938","0.5312","0.25","3.75"
"65d5e15f016cc2be020002aa","Sam","Alabakis","30","41.7","81.8178","1.2812","1.4375","2.7188","0.1875","0.1875","0.4375","3.375"
"65d5e15c016cc2be02ff65f1","Solomon","Alabi","35","55.2","166.854","2.1429","3.4857","5.6286","0.3429","0.5143","2.0857","8.4286"
"65d5e15e016cc2be02ffc8f5","Edward","Alade","22","11.1","24.1096","0.6818","0.6818","1.3636","0","0.1364","0.4091","0.6818"
"65d5e15f016cc2be02ffe861","Bola","Alade","7","1.1","2.28499","0","0.2857","0.2857","0","0","0","0.2857"
"65d5e160016cc2be020036fe","Jakob","Alamudun","24","26","54.1916","0.3846","2","2.3846","0.5","0.3462","0.1154","3.9615"
"65d5e160016cc2be020029fa","Abdul","Alatishe","9","6.5","12.7226","0.5385","1.1538","1.6923","0.2308","0.2308","0.1538","1.1538"
"65d5e160016cc2be020044c9","Warith","Alatishe","32","69.1","200.838","3.2121","5.3939","8.6061","1.7576","1.1515","1.3939","9.5152"
"65d5e15f016cc2be0200150c","Jameel","Alausa","14","6","12.1089","0.6","0.5333","1.1333","0.2","0.0667","0.2","1.9333"
"65d5e15d016cc2be02ffa78e","Mitch","Albers","16","78.8","78.193","0.4375","2.0625","2.5","2.75","0.875","0.4375","17.8125"
"65d5e15f016cc2be02ffefa9","Malik","Albert","27","15.7","45.886","0.1481","0.8889","1.037","1","0.4444","0.1481","2.5926"
"65d5e160016cc2be02003cbb","Braelee","Albert","20","22","38.8037","0.85","0.95","1.8","0.15","0.15","0.15","1.8"
"65d5e15f016cc2be02ffe6e7","Bryan","Alberts","33","25.1","56.5804","0.2424","1.0303","1.2727","0.2424","0.1818","0.0606","2.2424"
"65d5e15c016cc2be02ff8503","Stephen","Albrecht","11","25.6","42.7582","0.2727","2.0909","2.3636","1.9091","0.5455","0.0909","11.4545"
"65d5e15d016cc2be02ffb6e0","Michael","Albrecht","38","20","50.2295","0.1053","0.6579","0.7632","0.6842","0.2895","0.0263","2.1579"
"65d5e15e016cc2be02ffe219","Spike","Albrecht","8","4","7.27685","0.125","0.25","0.375","1","0.125","0","1"
"65d5e15c016cc2be02ff6b63","Beau","Albrechtson","3","0.5","0.574277","0.3333","0","0.3333","0","0","0","0"
"65d5e15c016cc2be02ff83bb","James","Albright","24","17.6","26.7182","0.6667","0.625","1.2917","0.4167","0.0833","0","2.7083"
"65d5e15e016cc2be02ffe01a","Christian","Albright","17","19.6","38.5508","1.05","2.2","3.25","1","0.3","0.45","4.15"
"65d5e15d016cc2be02ffb7a8","Dorian","Albritton","22","21.1","30.4261","0.5455","0.7273","1.2727","0.6364","0.1364","0","3.3182"
"65d5e15d016cc2be02ffb9bf","Eddie","Alcantara","9","3.8","8.55416","0.6667","0.3333","1","0","0.2222","0","1.6667"
"65d5e15e016cc2be02ffcde1","Wesley","Alcegaire","18","2","4.92309","0.1111","0.2778","0.3889","0","0.0556","0","0.8333"
"65d5e15f016cc2be02fff174","Wes","Alcegaire","32","68.3","138.355","0.9688","2.5","3.4688","0.625","0.5625","0.4062","10.4688"
"65d5e161016cc2be02004b9a","Bradley","Alcime","1","0.4","0.303652","0.6667","0.3333","1","0","0","0","2.6667"
"65d5e15f016cc2be02ffecfa","Marlon","Alcindor","7","1.8","2.95543","0","0.2857","0.2857","0","0","0","1.1429"
"65d5e160016cc2be02002433","Shakeem","Alcindor","4","2.1","3.75741","0.8","1.4","2.2","0.2","0.2","0.2","1.8"
"65d5e15c016cc2be02ff71e3","McIntoche","Alcius","26","31.6","67.1349","1.1923","1.2692","2.4615","0.3077","0.6154","0.2692","2.5"
"65d5e160016cc2be02002805","Will","Alcock","8","0.7","1.2363","0.1111","0.1111","0.2222","0","0","0","0.1111"
"65d5e160016cc2be0200398e","Santi","Aldama","10","24.3","68.4603","1.5","6.1","7.6","2.1","0.9","1.7","15.2"
"65d5e15d016cc2be02ffb7a0","Tyler","Alderman","30","20.6","51.6358","0.7","1.3333","2.0333","0.1","0.1333","0.5333","1.1667"
"65d5e15f016cc2be0200150f","Dylan","Alderson","32","24.4","54.853","0.2727","1.2121","1.4848","0.6061","0.2727","0","1.5455"
"65d5e15b016cc2be02ff636c","Cole","Aldrich","35","73.8","275.974","3.0286","8.0286","11.0571","1.0286","0.6","2.6857","14.8571"
"65d5e160016cc2be020028bd","Josh","Aldrich","28","46.9","97.4508","0.9677","1.9355","2.9032","0.4839","0.6774","0.6452","3.1613"
"65d5e15c016cc2be02ff666d","Colin","Aldridge","2","0.9","1.95444","0","1.5","1.5","0","0","0","0"
"65d5e15d016cc2be02ffa79b","Jackson","Aldridge","34","31.5","67.7051","0.1176","0.8824","1","0.8235","0.3529","0","3.7059"
"65d5e15e016cc2be02ffd948","Peyton","Aldridge","31","76.3","156.427","1.8125","3.2812","5.0938","1.5312","0.4062","1.0938","9.4375"
"65d5e15c016cc2be02ff851e","Austin","Alecxih","11","3.3","6.41091","0","0.1818","0.1818","0.0909","0.1818","0","0.9091"
"65d5e15c016cc2be02ff6630","Olawale","Alesh","2","0.4","0.461745","0","0","0","0","0","0","0"
"65d5e15e016cc2be02ffdb03","Jabari","Alex","18","25.3","57.987","1.2222","2.6111","3.8333","0.4444","0.5556","0.3889","3.9444"
"65d5e15b016cc2be02ff635f","Josh","Alexander","28","86.5","171.129","2.1429","3.0357","5.1786","0.8214","1.0357","0.5","14.2143"
"65d5e15c016cc2be02ff684f","Xavier","Alexander","13","23.5","47.879","1.4615","1.6923","3.1538","1.5385","1.0769","0.3077","3.5385"
"65d5e15c016cc2be02ff708e","Troy","Alexander","12","13.7","27.5195","0.1667","1","1.1667","1.4167","0.5833","0.0833","1.1667"
"65d5e15d016cc2be02ff942d","Justin","Alexander","9","1.6","4.78723","0.3333","0.6667","1","0.1111","0","0.1111","0.4444"
"65d5e15d016cc2be02ff9485","Kurt","Alexander","31","45.8","84.8659","0.129","1.2581","1.3871","1.7097","0.4839","0.0323","5.6129"
"65d5e15d016cc2be02ff95fb","Damien","Alexander","24","20.7","30.0749","0.2917","0.5417","0.8333","0.375","0.2917","0.125","2.375"
"65d5e15d016cc2be02ffa350","Lawrence","Alexander","30","86","170.599","0.5667","3.3333","3.9","4.5667","1.1333","0.3333","13.0333"
"65d5e15d016cc2be02ffa36b","Deonte","Alexander","30","62.5","142.062","0.4667","3.0333","3.5","1.9","1","0.1333","8.4667"
"65d5e15d016cc2be02ffa654","Daniel","Alexander","27","23.5","55.1959","0.4074","1.6296","2.037","0.3704","0.2963","0.2222","2.2963"
"65d5e15d016cc2be02ffb7ae","Jerome","Alexander","26","19.8","33.3878","0.4615","0.5385","1","0.1923","0.1923","0.0769","2.4615"
"65d5e15e016cc2be02ffca6b","Dylan","Alexander","25","17.2","32.6552","0.12","1.04","1.16","0.56","0.16","0","2.64"
"65d5e15e016cc2be02ffca93","Greg","Alexander","6","1.2","1.54052","0.3333","0.1667","0.5","0","0","0","0.8333"
"65d5e15e016cc2be02ffcb76","Malachi","Alexander","34","53.4","126.071","1.2941","2.8824","4.1765","0.9706","0.4706","0.5882","6.2647"
"65d5e15e016cc2be02ffd9d9","Cliff","Alexander","28","34.1","101.776","1.9643","3.3214","5.2857","0.4286","0.1786","1.3214","7.1071"
"65d5e15e016cc2be02ffdd1f","Kalen","Alexander","5","0.6","1.05318","0.1667","0.1667","0.3333","0.1667","0","0","0.5"
"65d5e15f016cc2be02fff019","Kyle","Alexander","32","28.7","76.0412","1.5312","1.625","3.1562","0.0625","0.1562","0.9688","1.6562"
"65d5e15f016cc2be02fffda9","Keion","Alexander","8","3.4","6.82822","0.5556","0.3333","0.8889","0.1111","0.3333","0.5556","0.8889"
"65d5e15f016cc2be02001425","Ty-Shon","Alexander","32","43.7","91.3236","0.1818","1.9091","2.0909","1.7576","0.2727","0.1212","5.5455"
"65d5e15f016cc2be02001562","Galen","Alexander","9","4.2","11.1447","0.5556","1.5556","2.1111","0.1111","0.1111","0","1.8889"
"65d5e160016cc2be020027df","Job","Alexander","25","46.2","74.1034","0.7037","1.2963","2","1.5185","0.5556","0.0741","5.1481"
"65d5e161016cc2be02004d35","Posh","Alexander","25","70.9","159.595","1.48","1.96","3.44","4.28","2.52","0.04","10.92"
"65d5e15f016cc2be02ffeed9","Courtney","Alexander II","27","22.7","51.8345","0.6667","1.7778","2.4444","0.3704","0.1481","0.2963","1.4815"
"65d5e15f016cc2be020012e8","Nickeil","Alexander-Walker","33","62.9","157.523","0.697","3.1515","3.8485","1.4848","0.8485","0.5455","10.6667"
